AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	36661	Security_Sections_Index0_SectionText	Officially designated the Cascade Defense Sector, the Security Sector sits at the center of the GATE Cascade Research Facility.\r\n\r\nThe sector was built as a self-sufficient, defensible 'home' for the GATE Defense Team, who are trusted with ensuring the physical, technical and informational safety of all staff and subjects.\r\n\r\nAt the core of the sector is one of GATE's main arteries to the outside world: the Large Surface Elevator. Connecting the subterranean facility to the rest of world, it is the fastest way to get into or out of the facility	공식적으로 캐스케이드 방어 구역으로 지정된 보안 구역은, GATE 캐스케이드 연구시설의 중심에 위치하고 있다.\r\n\r\n이 구역은 GATE 방어팀을 위해 지어졌으며, 자급자족이 가능하고, 방어에 특화된 '본부'로써 기능한다. GATE 방어팀은 모든 직원과 실험대상의 물리적, 기술적, 정보적 안전을 보장하는 믿음직한 조직이다.\r\n\r\n이 구역의 중심에는 GATE의 주요 동맥 중 하나인 대형 지표 엘레베이터가 있다. 지하 시설을 외부 세계와 연결하는 이 엘리베이터는 시설 안팎으로 이동하는 가장 빠른 방법이다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	37329	Dam_Title	Dam Sector	댐 구역
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	37384	Dam_Subtitle	Hydroplant and Cascade Reservoir	수력발전소 및 캐스케이드 저수지
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	37506	Dam_Sections_Index0_SectionText	Completed in 1969 to advance the energy needs of the original Cascade Lithium Mine, the GATE Hydropower Plant is the world’s only subterranean hydropower system.\r\n\r\nFollowing GATE’s purchase of the facility in 1977, 'The Dam' was heavily refurbished and now delivers up to 400MW. It provides power to the facility and specialist sub-systems, including the GATE Fusion Research Unit located directly beneath this cavern.\r\n\r\nProviding more than just power, the Cascade Reservoir is also home to GATE’s Neutrino Detection Apparatus, an ever-growing suite of advanced experiments and investigations, and a local glow worm colony.	기존의 캐스케이드 리튬 광산의 에너지 요구량을 충족시키기 위해 1969년에 완공되었으며, 세계 유일의 지하 수력 발전 시스템이다.\r\n\r\n1977년 GATE가 시설을 인수한 이후, 댐은 대대적으로 개조되어 현재 최대 400MW의 전력을 공급하고 있다. 이는 시설 및 특화된 하위 시스템에 전력을 공급하며, 해당 동굴 바로 아래에 위치한 GATE 융합 연구 유닛까지 전력을 보내고 있다.\r\n\r\n전력뿐만 아니라, 캐스케이드 저수지는 GATE 중성미자 탐지기, 끊임없이 성장하는 첨단 연구 및 조사실, 현지 반딧불이 군락의 본거지이기도 하다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	38876	Rise_Title	Rise	라이즈
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	38926	Rise_Subtitle	GATE Rise Bio-Laboratory	GATE 라이즈 생물학 연구소
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	39041	Rise_Sections_Index0_SectionText	The Rise Bio-Laboratory is the center of GATE's research into biotechnology, virology, genetics and associated fields. Occupying the building's top eight levels, very few occupants of the floors below - or the city beyond - are more than vaguely aware of the details of GATE's operations here.	라이즈 생물학 연구소는 GATE의 생명공학, 바이러스학, 유전학 및 관련 분야에 대한 연구의 중심지다. 건물의 최상위 8개 층을 차지하고 있으며, 아래층의 인원들 또는 외부 도시의 인원 중에서 이곳에서 이루어지는 작업에 대해 자세히 아는 사람은 거의 없다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	39457	Voussoir_Title	Voussoir	부스와르
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	39515	Voussoir_Subtitle	GATE Voussoir Facility	GATE 부스와르 시설
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	39632	Voussoir_Sections_Index0_SectionText	The GATE Voussoir Facility is mandated to research 'notable and unusual macro-phenomena' and all this entails.\r\n\r\nThe facility's ELT is one of the largest private telescopes in existence, offering insight into celestial events and entities unavailable to most institutions, as well as powerful local and deep space monitoring capabilities.\r\n\r\nVoussoir is also positioned to allow staff to conduct essential research into telluric control and geomagnetic countermeasures - providing essential data for GATE's perforation research around the globe, as well as prototyping and testing a range of experimental EM equipment.\r\n\r\nNecessarily, Voussoir's position has seen it become a containment facility for locally endemic immurement subjects until they can be housed in purpose-built environments.	GATE 부스와르 시설은 '주목할 만한 이례적인 거시 현상'과 이에 수반되는 모든 것을 연구하는 임무를 맡고 있다.\r\n\r\n이 시설의 ELT는 현존하는 가장 큰 민간 천체 망원경 중 하나로, 대부분의 기관이 관찰할 수 없는 천문학적 사건과 존재들에 대한 통찰을 제공하며, 강력한 지역 및 심우주 모니터링 능력을 갖추고 있다.\r\n\r\n부스와르는 또한 지전류 제어와 지자기 대응책에 대한 필수 연구를 수행할 수 있는 위치에 있다. 덕분에, 전 세계의 GATE 천공 연구에 필요한 데이터를 제공하고, 다양한 전자기 장비의 프로토타입 제작 및 테스트를 수행한다.\r\n\r\n경우에 따라, 부스와르는 해당 지역의 수용 대상을 맞춤 격리 환경으로 옮기기 전까지 격리하는 시설로도 사용되고 있다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	40549	Warehouse_Title	Anteverse XXIII	안테버스 XXIII
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	40615	Warehouse_Subtitle	The Furniture Store	가구 매장
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	40730	Warehouse_Sections_Index0_SectionText	Anteverse XXIII was assessed by TR investigators to have been a luxury furniture outlet. However this location, and the surrounding region, is believed to have suffered a systemic collapse following an aggressive viral outbreak. \r\n\r\nData is inconclusive, and GATE is currently investigating the source and cause of this calamity, including its precise location in space and time.	차원정찰대 조사관들은 안테버스 XXIII를 고급 가구 판매점으로 확인했다. 하지만, 해당 위치와 주변 지역을 살펴보았을 때, 위협적인 바이러스 발생 이후 시스템 붕괴를 겪은 것으로 여겨진다.\r\n\r\n현 정보로는 결론을 짓기에 부족하여, GATE는 이 사태의 근원과 원인, 그리고 시공간의 위치를 조사 중이다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41234	NightRealm_Title	Anteverse XXXIX	안테버스 XXXIX
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41301	NightRealm_Subtitle	The Night Realm	밤의 왕국
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	41413	NightRealm_Sections_Index0_SectionText	First brought to GATE's attention in 1991 following the initial appearance of IS-0059 in the Cascade Research Facility, little is known about the origins or purpose of Anteverse 39, or the precise nature of its connection to IS-0059.\r\n\r\nDue in part to the unpredictability of access, there have been no successful TransRecon or Gatekeeper expeditions to this location, and while ██ personnel are believed to have been translocated there by IS-0059, none have subsequently returned.\r\n\r\nIn the absence of substantive or reliable data, research remains speculative. Dr. Hammond suggests Anteverse 39 is not one but a series of 'psycho-nests', however his theories have received little support among other GATE staff. At this time, all of Dr. Hammond's proposed sleep studies have been denied.	1991년 캐스케이드 연구 시설에서 IS-0059가 처음 등장한 이후, GATE는 안테버스 39에 대해 관심을 가지게 되었다. 하지만 그 기원이나, 목적, 그리고 IS-0059와의 정확한 연관성에 대해서는 알려진 바가 없다.\r\n\r\n예측 불가능한 접근 방식 때문에, 차원정찰대나 게이트키퍼의 원정은 성공한 적이 없으며, ██ 인원이 IS-0059로 전이되었을 것으로 추정되지만, 아직 돌아온 사람은 없다.\r\n\r\n확실하고 신뢰할 수 있는 데이터가 없는 상황에서, 연구 방식은 추측에만 머물러 있다. 해먼드 박사는 안테버스 39가 하나의 장소가 아닌, 일련의 '정신 둥지'라고 제안했으나, 이 이론은 GATE 직원 내에서 별다른 지지를 받지 못했다. 현재 해먼드 박사가 제안한 모든 수면 연구는 거절되었다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	43112	Salem_Title	Anteverse CLXVIII	안테버스 CLXVIII
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	43253	Salem_Sections_Index0_SectionText	Reliable data on Anteverse CLXVIII is currently limited, but it is believed to be an occupied, Earth-like world.\r\n\r\nA preliminary TransRecon expedition has been dispatched, led by Dr. Lenora Riggs. \r\n\r\nHer report is pending.	안테버스 CLXVIII에 대한 신뢰성 있는 자료는 현재 제한적이지만, 거주 가능한 지구형 세상으로 보여진다.\r\n\r\n레노라 리그 박사가 이끄는 선두 차원정찰대가 파견되었다. \r\n\r\n그녀의 보고는 아직이다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	43571	Salem_Sections_Index1_SectionText	While data on areas of Anteverse CLXVIII beyond the coastal settlement of Canaan remains limited, several things are now known about the location and its inhabitants.\r\n\r\nThe remote area is occupied by a small gnostic cult, whose creed holds that material reality was created as a cage for their sublime, immortal souls.\r\n\r\nWorshipping a piece of xenotechnology known as the Lodestone, which they believe may be the key to releasing them from their physical bondage, they follow a puritanical regime of self-abasement, regarding all others as tools of 'the enemy', who created their fetters, i.e. matter. \r\n\r\nHow this group came to settle in this remote region, whether it represents the past, present or future of this or some other Earth entirely, and how they came into possession of an artefact like the Lodestone is unknown.	안테버스 CLXVIII 연안 너머의 낙원 정착지에 관한 정보는 제한적이었지만, 최근 그 위치와 거주자들에 대한 정보를 확인했다. \r\n\r\n그 외딴 지역은 작은 영지주의 숭배자들이 점거하고 있으며, 그들은 물질적 현실이 그들의 숭고하고 불멸한 영혼을 가두기 위한 감옥으로 만들어졌다고 믿는다. \r\n\r\n외계 기술의 한 조각인 로드스톤을 숭배하며, 그것이 자신들을 물리적인 속박에서 해방시켜줄 열쇠라고 믿는다. 그들은 자기 비하적인 청교도적 규율을 따르며, 그것은 다른 모든 이를 적의 도구라 생각하게 하는데, 적이 족쇄, 즉 물질을 만들었다 생각한다. \r\n\r\n이 집단이 어떻게 이런 외딴 지역에 자리를 잡게 되었는지, 우리 지구의 과거, 현재, 미래의 모습인지, 아니면 완전히 다른 지구인지, 어떻게 로드스톤과 같은 외계 유물을 얻게된 건지는 알려지지 않았다.
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44521	VWinter_Title	IS-0083-H	IS-0083-H
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44579	VWinter_Subtitle	Royal Range	로얄 레인지
AbioticFactor/Content/Blueprints/DataTables/DT_Compendium.uasset	44684	VWinter_Sections_Index0_SectionText	The eighth of fifteen 'worlds' in Space Queen, Royal Range (featured in the in-game level "Rumble on the Royal Range") is theorized to be a simulated environment running on highly advanced processing equipment within IS-0083.\r\n\r\nA mid-difficulty design, Royal Range sits between Painted Planet and Mighty Moon, challenging players to open the way by collecting a number of Royal Crowns. IS-0083's incorporation of the players' complete current awareness (CCA) results in no single correct solution set, given the variance of equipment each player's awareness may introduce into the environment.\r\n\r\nSubsequent to its theorized infection by IS-0307, Rumble on the Royal Range is the only level available to players. Players are ejected from the simulation upon completing its requirements and cannot progress further into the game. Previous to infection, players had reported prior and subsequent levels all the way up to the final boss, but completion immediately returns players to the starting screen. Dr. Hammond reported an impressive full-game completion time of 3 and one-half hours by a Mr. Beckett, of Janitorial.\r\n\r\nDue to infection, the regular enemies in Royal Range also have heightened aggression, likewise associated with IS-0307, but the greater effects of which are still being studied.	'로얄 레인지'는 '스페이스 퀸'의 15개 월드 중 여덟 번째 월드로, 게임 내 레벨인 '로얄 레인지의 격돌'에 등장합니다. 이 시뮬레이션 환경은 IS-0083의 고도로 발전된 처리 장치를 기반으로 실행되는 것으로 추정됩니다.\r\n\r\n보통 난이도 수준의 로얄 레인지는 페인트 행성과 위대한 달 사이에 위치하며, 플레이어는 일정 수의 '로얄 크라운'을 수집해 길을 열어야 합니다. IS-0083은 플레이어의 완전한 현재 의식(Complete Current Awareness, CCA)을 포함하기 때문에, 각 플레이어의 의식이 환경에 반응하는 변수로 작용하여 단일의 공략이 존재하지 않습니다.\r\n\r\nIS-0307에 의한 것으로 추정되는 감염 이후, '로얄 레인지의 격돌'은 플레이어가 접근할 수 있는 유일한 레벨로 변했습니다. 레벨의 요구사항을 완료한 플레이어는 시뮬레이션에서 바로 퇴출당하여 게임 진행이 불가능해집니다. 감염 이전에는 플레이어들이 이전 레벨부터 최종 보스까지 경험했다고 보고했지만, 게임을 클리어하면 곧바로 시작 화면으로 돌아가는 현상이 있었습니다. 해먼드 박사는 청소 직원인 베켓씨가 약 3시간 30분의 인상적인 기록으로 게임을 클리어했다고 보고했습니다.\r\n\r\n감염의 영향으로, 로얄 레인지의 일반 적들도 공격성이 증가했으며, 이는 IS-0307과 연관된 현상으로 추정됩니다. 감염의 추가적인 영향에 대해서는 여전히 연구 중입니다.
